WormBase Sequence Name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene stable ID
OVOC3489	OVOC_OM1b	26086910	26090520	-1	WBGene00240298
OVOC3493	OVOC_OM1b	26101215	26102898	1	WBGene00240302
OVOC3500	OVOC_OM1b	26140677	26151719	1	WBGene00240309
OVOC3501	OVOC_OM1b	26152957	26156897	-1	WBGene00240310
OVOC3508	OVOC_OM1b	26184501	26188530	1	WBGene00240317
OVOC3509	OVOC_OM1b	26194135	26196657	-1	WBGene00240318
OVOC3510	OVOC_OM1b	26199257	26210811	-1	WBGene00240319
OVOC3511	OVOC_OM1b	26217458	26222821	-1	WBGene00240320
OVOC3514	OVOC_OM1b	26245561	26266916	-1	WBGene00240323
OVOC3515	OVOC_OM1b	26275662	26276126	1	WBGene00240324
OVOC3516	OVOC_OM1b	26281360	26293386	-1	WBGene00240325
OVOC3518	OVOC_OM1b	26312242	26318825	1	WBGene00240327
OVOC3520	OVOC_OM1b	26323564	26326554	-1	WBGene00240329
OVOC3522	OVOC_OM1b	26330333	26338750	1	WBGene00240331
OVOC3523	OVOC_OM1b	26339788	26345020	-1	WBGene00240332
OVOC3527	OVOC_OM1b	26363039	26366120	1	WBGene00240336
OVOC3528	OVOC_OM1b	26368120	26371489	1	WBGene00240337
OVOC3531	OVOC_OM1b	26390987	26399592	1	WBGene00240340
OVOC3532	OVOC_OM1b	26400193	26402259	1	WBGene00240341
OVOC3533	OVOC_OM1b	26403724	26405105	1	WBGene00240342
OVOC3535	OVOC_OM1b	26407330	26424980	-1	WBGene00240344
OVOC3537	OVOC_OM1b	26431113	26436123	-1	WBGene00240346
OVOC3538	OVOC_OM1b	26434390	26436551	-1	WBGene00240347
OVOC3539	OVOC_OM1b	26436531	26447892	1	WBGene00240348
OVOC3540	OVOC_OM1b	26449059	26450744	-1	WBGene00240349
OVOC3542	OVOC_OM1b	26451721	26460709	-1	WBGene00240351
OVOC3543	OVOC_OM1b	26466759	26475844	-1	WBGene00240352
OVOC3544	OVOC_OM1b	26476497	26480782	-1	WBGene00240353
OVOC3545	OVOC_OM1b	26480783	26486591	1	WBGene00240354
OVOC3550	OVOC_OM1b	26512593	26526163	1	WBGene00240359
OVOC3554	OVOC_OM1b	26535210	26619949	-1	WBGene00240363
OVOC3555	OVOC_OM1b	26574923	26580275	1	WBGene00240364
OVOC3560	OVOC_OM1b	26626392	26629737	-1	WBGene00240369
OVOC3566	OVOC_OM1b	26673058	26677127	-1	WBGene00240375
OVOC3567	OVOC_OM1b	26678262	26681963	1	WBGene00240376
OVOC3568	OVOC_OM1b	26683903	26702312	1	WBGene00240377
OVOC3569	OVOC_OM1b	26714706	26723067	1	WBGene00240378
OVOC3576	OVOC_OM1b	26739033	26742674	1	WBGene00240385
OVOC3578	OVOC_OM1b	26753021	26754762	1	WBGene00240387
OVOC3585	OVOC_OM1b	26790366	26800043	-1	WBGene00240394
OVOC3586	OVOC_OM1b	26810503	26813593	1	WBGene00240395
OVOC3588	OVOC_OM1b	26821307	26835791	1	WBGene00240397
OVOC3589	OVOC_OM1b	26832981	26835360	-1	WBGene00240398
OVOC3590	OVOC_OM1b	26835768	26836985	-1	WBGene00240399
OVOC3591	OVOC_OM1b	26836982	26859083	-1	WBGene00240400
OVOC3593	OVOC_OM1b	26870916	26874855	1	WBGene00240402
OVOC3594	OVOC_OM1b	26886046	26890207	1	WBGene00240403
OVOC3596	OVOC_OM1b	26896617	26900615	1	WBGene00240405
OVOC3599	OVOC_OM1b	26911989	26914363	-1	WBGene00240408
OVOC3600	OVOC_OM1b	26914356	26917059	1	WBGene00240409
OVOC3602	OVOC_OM1b	26918919	26925235	1	WBGene00240411
OVOC3603	OVOC_OM1b	26926478	26930923	1	WBGene00240412
OVOC3604	OVOC_OM1b	26931131	26935728	1	WBGene00240413
OVOC3606	OVOC_OM1b	26942530	26944130	1	WBGene00240415
OVOC3607	OVOC_OM1b	26945171	26951994	-1	WBGene00240416
OVOC3611	OVOC_OM1b	26973070	26977674	1	WBGene00240420
OVOC3615	OVOC_OM1b	26996554	27003329	-1	WBGene00240424
OVOC3618	OVOC_OM1b	27013371	27016671	1	WBGene00240427
OVOC3620	OVOC_OM1b	27024052	27024559	-1	WBGene00240429
OVOC3621	OVOC_OM1b	27027350	27029846	-1	WBGene00240430
OVOC3622	OVOC_OM1b	27030529	27036202	-1	WBGene00240431
OVOC3626	OVOC_OM1b	27054057	27055701	-1	WBGene00240435
OVOC3627	OVOC_OM1b	27056443	27057943	1	WBGene00240436
OVOC3628	OVOC_OM1b	27057995	27060784	-1	WBGene00240437
OVOC3629	OVOC_OM1b	27061723	27065769	1	WBGene00240438
OVOC3630	OVOC_OM1b	27069198	27075267	-1	WBGene00240439
OVOC3634	OVOC_OM1b	27091896	27103985	1	WBGene00240443
OVOC3635	OVOC_OM1b	27107047	27114614	-1	WBGene00240444
OVOC3639	OVOC_OM1b	27138144	27142337	1	WBGene00240448
OVOC3641	OVOC_OM1b	27149201	27156640	-1	WBGene00240450
OVOC3643	OVOC_OM1b	27162012	27164072	1	WBGene00240452
OVOC3650	OVOC_OM1b	27207676	27211413	1	WBGene00240459
OVOC3651	OVOC_OM1b	27213862	27235230	-1	WBGene00240460
OVOC3659	OVOC_OM1b	27271025	27274680	-1	WBGene00240468
OVOC3662	OVOC_OM1b	27296136	27300524	-1	WBGene00240471
OVOC3663	OVOC_OM1b	27301046	27305035	1	WBGene00240472
OVOC3664	OVOC_OM1b	27305034	27309252	1	WBGene00240473
OVOC3665	OVOC_OM1b	27309533	27328652	-1	WBGene00240474
OVOC3666	OVOC_OM1b	27342845	27345854	-1	WBGene00240475
OVOC3667	OVOC_OM1b	27346273	27356005	-1	WBGene00240476
OVOC3668	OVOC_OM1b	27356208	27361283	1	WBGene00240477
OVOC3669	OVOC_OM1b	27365319	27366891	-1	WBGene00240478
OVOC3672	OVOC_OM1b	27406713	27412775	-1	WBGene00240481
OVOC3673	OVOC_OM1b	27415673	27426645	1	WBGene00240482
OVOC3674	OVOC_OM1b	27418145	27427865	-1	WBGene00240483
OVOC3675	OVOC_OM1b	27433547	27441829	1	WBGene00240484
OVOC3676	OVOC_OM1b	27442402	27444805	-1	WBGene00240485
OVOC3677	OVOC_OM1b	27445951	27449940	-1	WBGene00240486
OVOC3679	OVOC_OM1b	27458202	27466287	1	WBGene00240488
OVOC3684	OVOC_OM1b	27505552	27508062	1	WBGene00240493
OVOC3686	OVOC_OM1b	27514741	27519542	-1	WBGene00240495
OVOC3697	OVOC_OM1b	27584066	27586713	-1	WBGene00240506
OVOC3698	OVOC_OM1b	27588999	27592480	1	WBGene00240507
OVOC3699	OVOC_OM1b	27593226	27597686	-1	WBGene00240508
OVOC3700	OVOC_OM1b	27602188	27626852	1	WBGene00240509
OVOC3701	OVOC_OM1b	27605450	27610562	-1	WBGene00240510
OVOC3703	OVOC_OM1b	27610563	27617095	1	WBGene00240512
OVOC3704	OVOC_OM1b	27618520	27626898	-1	WBGene00240513
OVOC3706	OVOC_OM1b	27648696	27651524	-1	WBGene00240515
OVOC3707	OVOC_OM1b	27652045	27677991	1	WBGene00240516
OVOC3708	OVOC_OM1b	27678964	27690700	-1	WBGene00240517
OVOC3709	OVOC_OM1b	27694060	27696270	1	WBGene00240518
OVOC3710	OVOC_OM1b	27697082	27701962	-1	WBGene00240519
OVOC3711	OVOC_OM1b	27703491	27709125	1	WBGene00240520
OVOC3712	OVOC_OM1b	27709089	27716368	-1	WBGene00240521
OVOC3714	OVOC_OM1b	27725836	27731196	-1	WBGene00240523
OVOC3717	OVOC_OM1b	27740184	27744006	1	WBGene00240526
OVOC3718	OVOC_OM1b	27744014	27749096	-1	WBGene00240527
OVOC3720	OVOC_OM1b	27757404	27758447	-1	WBGene00240529
OVOC3721	OVOC_OM1b	27765214	27771123	1	WBGene00240530
OVOC3725	OVOC_OM1b	27773052	27773510	-1	WBGene00240534
OVOC3730	OVOC_OM1b	27799968	27803741	1	WBGene00240539
OVOC3732	OVOC_OM1b	27804902	27812870	-1	WBGene00240541
OVOC3736	OVOC_OM1b	27863677	27878624	1	WBGene00240545
OVOC3737	OVOC_OM1b	27886699	27893878	1	WBGene00240546
OVOC3738	OVOC_OM1b	27894242	27898775	1	WBGene00240547
OVOC3741	OVOC_OM1b	27917550	27923464	1	WBGene00240550
OVOC3742	OVOC_OM1b	27944643	27953499	1	WBGene00240551
OVOC3744	OVOC_OM1b	27966085	27969718	1	WBGene00240553
OVOC3745	OVOC_OM1b	27974480	27982694	1	WBGene00240554
OVOC3747	OVOC_OM1b	27984914	28047310	-1	WBGene00240556
OVOC3751	OVOC_OM1b	28067193	28076787	-1	WBGene00240560
OVOC3754	OVOC_OM1b	28090428	28090996	-1	WBGene00240563
OVOC3759	OVOC_OM1b	28115972	28120634	-1	WBGene00240568
OVOC3761	OVOC_OM1b	28125181	28141807	1	WBGene00240570
OVOC3766	OVOC_OM1b	28164927	28186382	-1	WBGene00240575
OVOC3769	OVOC_OM1b	28209689	28224775	1	WBGene00240578
OVOC3773	OVOC_OM1b	28255565	28268669	-1	WBGene00240582
OVOC3775	OVOC_OM1b	28274727	28278988	1	WBGene00240584
OVOC3777	OVOC_OM1b	28283664	28287710	1	WBGene00240586
OVOC3778	OVOC_OM1b	28309125	28336083	-1	WBGene00240587
OVOC3782	OVOC_OM2	17242	20009	-1	WBGene00240591
OVOC3784	OVOC_OM2	30104	32225	-1	WBGene00240593
OVOC3785	OVOC_OM2	33578	36044	-1	WBGene00240594
OVOC3789	OVOC_OM2	40218	54935	-1	WBGene00240598
OVOC3794	OVOC_OM2	73413	80952	-1	WBGene00240603
OVOC3800	OVOC_OM2	92285	98459	-1	WBGene00240609
OVOC3801	OVOC_OM2	96632	109333	-1	WBGene00240610
OVOC3806	OVOC_OM2	139513	148572	-1	WBGene00240615
OVOC3809	OVOC_OM2	159115	163936	-1	WBGene00240618
OVOC3812	OVOC_OM2	170267	177046	1	WBGene00240621
OVOC3813	OVOC_OM2	178096	181648	1	WBGene00240622
OVOC3816	OVOC_OM2	177431	185709	-1	WBGene00240625
OVOC3823	OVOC_OM2	228628	236176	-1	WBGene00240632
OVOC3825	OVOC_OM2	239423	246886	-1	WBGene00240634
OVOC3828	OVOC_OM2	254186	262670	-1	WBGene00240637
OVOC3831	OVOC_OM2	283505	286276	-1	WBGene00240640
OVOC3834	OVOC_OM2	296577	300937	1	WBGene00240643
OVOC3835	OVOC_OM2	301285	305046	-1	WBGene00240644
OVOC3836	OVOC_OM2	307549	310580	-1	WBGene00240645
OVOC3837	OVOC_OM2	310515	312198	-1	WBGene00240646
OVOC3839	OVOC_OM2	313885	317080	-1	WBGene00240648
OVOC3842	OVOC_OM2	318991	333144	-1	WBGene00240651
OVOC3843	OVOC_OM2	335683	341725	1	WBGene00240652
OVOC3844	OVOC_OM2	343330	346035	-1	WBGene00240653
OVOC3846	OVOC_OM2	359504	366415	-1	WBGene00240655
OVOC3848	OVOC_OM2	369617	374602	-1	WBGene00240657
OVOC3852	OVOC_OM2	391207	394277	1	WBGene00240661
OVOC3853	OVOC_OM2	394795	397262	-1	WBGene00240662
OVOC3859	OVOC_OM2	436208	437992	-1	WBGene00240668
OVOC3860	OVOC_OM2	440865	447112	1	WBGene00240669
OVOC3864	OVOC_OM2	452318	456929	1	WBGene00240673
OVOC3865	OVOC_OM2	457998	458330	1	WBGene00240674
OVOC3866	OVOC_OM2	460847	466031	1	WBGene00240675
OVOC3867	OVOC_OM2	466331	468455	1	WBGene00240676
OVOC3869	OVOC_OM2	471625	474573	1	WBGene00240678
OVOC3870	OVOC_OM2	477416	478183	1	WBGene00240679
OVOC3871	OVOC_OM2	480276	483853	1	WBGene00240680
OVOC3872	OVOC_OM2	485516	486490	1	WBGene00240681
OVOC3873	OVOC_OM2	490813	495625	1	WBGene00240682
OVOC3876	OVOC_OM2	511868	515836	-1	WBGene00240685
OVOC3878	OVOC_OM2	524666	531683	-1	WBGene00240687
OVOC3879	OVOC_OM2	532045	539208	-1	WBGene00240688
OVOC3881	OVOC_OM2	548519	551725	-1	WBGene00240690
OVOC3882	OVOC_OM2	555117	563187	-1	WBGene00240691
OVOC3884	OVOC_OM2	578236	586736	1	WBGene00240693
OVOC3885	OVOC_OM2	588533	595385	-1	WBGene00240694
OVOC3886	OVOC_OM2	600661	604581	1	WBGene00240695
OVOC3887	OVOC_OM2	605512	612773	-1	WBGene00240696
OVOC3888	OVOC_OM2	615042	619157	1	WBGene00240697
OVOC3890	OVOC_OM2	625353	630378	-1	WBGene00240699
OVOC3891	OVOC_OM2	650674	653556	1	WBGene00240700
OVOC3892	OVOC_OM2	657096	662559	1	WBGene00240701
OVOC3896	OVOC_OM2	674971	679113	-1	WBGene00240705
OVOC3898	OVOC_OM2	692562	704086	1	WBGene00240707
OVOC3901	OVOC_OM2	718362	727749	1	WBGene00240710
OVOC3902	OVOC_OM2	746039	760760	1	WBGene00240711
OVOC3903	OVOC_OM2	763422	767023	1	WBGene00240712
OVOC3905	OVOC_OM2	776177	782040	1	WBGene00240714
OVOC3906	OVOC_OM2	783515	785604	1	WBGene00240715
OVOC3907	OVOC_OM2	785795	788353	-1	WBGene00240716
OVOC3908	OVOC_OM2	796085	800178	1	WBGene00240717
OVOC3914	OVOC_OM2	821703	829868	-1	WBGene00240723
OVOC3917	OVOC_OM2	852443	855119	1	WBGene00240726
OVOC3918	OVOC_OM2	857391	863960	-1	WBGene00240727
OVOC3920	OVOC_OM2	869195	873050	-1	WBGene00240729
OVOC3922	OVOC_OM2	883128	886385	1	WBGene00240731
OVOC3923	OVOC_OM2	893143	904962	1	WBGene00240732
OVOC3924	OVOC_OM2	907192	910104	1	WBGene00240733
OVOC3925	OVOC_OM2	911101	914821	1	WBGene00240734
OVOC3928	OVOC_OM2	918866	920715	1	WBGene00240737
OVOC3929	OVOC_OM2	925442	936618	1	WBGene00240738
OVOC3931	OVOC_OM2	944721	954902	-1	WBGene00240740
OVOC3934	OVOC_OM2	1017544	1025295	1	WBGene00240743
OVOC3935	OVOC_OM2	1028069	1032293	1	WBGene00240744
OVOC3936	OVOC_OM2	1040635	1047963	1	WBGene00240745
OVOC3937	OVOC_OM2	1046685	1059117	-1	WBGene00240746
OVOC3941	OVOC_OM2	1062878	1241401	1	WBGene00240750
OVOC3942	OVOC_OM2	1069340	1071923	-1	WBGene00240751
OVOC3943	OVOC_OM2	1072982	1079484	-1	WBGene00240752
OVOC3945	OVOC_OM2	1081602	1089008	1	WBGene00240754
OVOC3946	OVOC_OM2	1086430	1089330	-1	WBGene00240755
OVOC3947	OVOC_OM2	1089738	1092890	1	WBGene00240756
OVOC3948	OVOC_OM2	1099014	1105004	1	WBGene00240757
OVOC3949	OVOC_OM2	1108854	1120130	1	WBGene00240758
OVOC3951	OVOC_OM2	1115540	1120130	-1	WBGene00240760
OVOC3952	OVOC_OM2	1121058	1124951	1	WBGene00240761
OVOC3956	OVOC_OM2	1149199	1152648	-1	WBGene00240765
OVOC3958	OVOC_OM2	1163376	1166240	-1	WBGene00240767
OVOC3960	OVOC_OM2	1167352	1172224	1	WBGene00240769
OVOC3962	OVOC_OM2	1178804	1179872	1	WBGene00240771
OVOC3964	OVOC_OM2	1198089	1201660	1	WBGene00240773
OVOC3966	OVOC_OM2	1207620	1210803	-1	WBGene00240775
OVOC3968	OVOC_OM2	1225728	1235565	1	WBGene00240777
OVOC3969	OVOC_OM2	1237908	1241460	-1	WBGene00240778
OVOC3970	OVOC_OM2	1250033	1252199	-1	WBGene00240779
OVOC3977	OVOC_OM2	1301119	1305477	1	WBGene00240786
OVOC3983	OVOC_OM2	1353407	1356393	-1	WBGene00240792
OVOC3984	OVOC_OM2	1358278	1365103	-1	WBGene00240793
OVOC3985	OVOC_OM2	1367980	1373810	1	WBGene00240794
OVOC3986	OVOC_OM2	1385636	1391411	1	WBGene00240795
OVOC3987	OVOC_OM2	1391599	1395570	-1	WBGene00240796
OVOC3988	OVOC_OM2	1397317	1403123	-1	WBGene00240797
OVOC3990	OVOC_OM2	1410951	1419789	1	WBGene00240799
OVOC3991	OVOC_OM2	1424871	1426307	-1	WBGene00240800
OVOC3993	OVOC_OM2	1427738	1441992	-1	WBGene00240802
OVOC3994	OVOC_OM2	1450440	1462612	-1	WBGene00240803
OVOC3997	OVOC_OM2	1475657	1489254	1	WBGene00240806
OVOC3998	OVOC_OM2	1490506	1491701	-1	WBGene00240807
OVOC3999	OVOC_OM2	1499948	1512361	1	WBGene00240808
OVOC4000	OVOC_OM2	1521105	1524251	1	WBGene00240809
OVOC4001	OVOC_OM2	1520983	1532231	-1	WBGene00240810
OVOC4002	OVOC_OM2	1538298	1545344	-1	WBGene00240811
OVOC4005	OVOC_OM2	1572327	1579640	-1	WBGene00240814
OVOC4007	OVOC_OM2	1592803	1596957	1	WBGene00240816
OVOC4008	OVOC_OM2	1587977	1599433	-1	WBGene00240817
OVOC4009	OVOC_OM2	1601461	1614791	1	WBGene00240818
OVOC4013	OVOC_OM2	1626546	1628824	1	WBGene00240822
OVOC4014	OVOC_OM2	1629420	1642154	-1	WBGene00240823
OVOC4015	OVOC_OM2	1653451	1657076	1	WBGene00240824
OVOC4017	OVOC_OM2	1661153	1665330	-1	WBGene00240826
OVOC4020	OVOC_OM2	1688769	1692831	-1	WBGene00240829
OVOC4021	OVOC_OM2	1694769	1698301	-1	WBGene00240830
OVOC4022	OVOC_OM2	1700080	1704682	1	WBGene00240831
OVOC4023	OVOC_OM2	1707815	1709132	1	WBGene00240832
OVOC4024	OVOC_OM2	1710830	1715098	-1	WBGene00240833
OVOC4025	OVOC_OM2	1715737	1717713	-1	WBGene00240834
OVOC4026	OVOC_OM2	1718340	1720650	1	WBGene00240835
OVOC4031	OVOC_OM2	1731042	1741628	1	WBGene00240840
OVOC4035	OVOC_OM2	1788174	1794487	-1	WBGene00240844
OVOC4036	OVOC_OM2	1795200	1799292	1	WBGene00240845
OVOC4037	OVOC_OM2	1802021	1809972	-1	WBGene00240846
OVOC4038	OVOC_OM2	1830720	1841957	1	WBGene00240847
OVOC4042	OVOC_OM2	1852000	1858807	1	WBGene00240851
OVOC4043	OVOC_OM2	1858824	1861015	-1	WBGene00240852
OVOC4044	OVOC_OM2	1861959	1872055	-1	WBGene00240853
OVOC4045	OVOC_OM2	1873202	1881060	-1	WBGene00240854
OVOC4046	OVOC_OM2	1883528	1904513	-1	WBGene00240855
OVOC4049	OVOC_OM2	1914106	1918841	1	WBGene00240858
OVOC4050	OVOC_OM2	1919582	1926571	-1	WBGene00240859
OVOC4051	OVOC_OM2	1929708	1931839	-1	WBGene00240860
OVOC4052	OVOC_OM2	1936769	1942169	1	WBGene00240861
OVOC4056	OVOC_OM2	1942009	1957338	-1	WBGene00240865
OVOC4062	OVOC_OM2	1975532	2086528	-1	WBGene00240871
OVOC4064	OVOC_OM2	2001076	2006832	1	WBGene00240873
OVOC4065	OVOC_OM2	2009863	2013948	-1	WBGene00240874
OVOC4066	OVOC_OM2	2015483	2020511	-1	WBGene00240875
OVOC4068	OVOC_OM2	2033736	2040889	1	WBGene00240877
OVOC4070	OVOC_OM2	2045702	2049896	-1	WBGene00240879
OVOC4071	OVOC_OM2	2050968	2053269	1	WBGene00240880
OVOC4072	OVOC_OM2	2051467	2060456	-1	WBGene00240881
OVOC4073	OVOC_OM2	2055539	2059288	1	WBGene00240882
OVOC4074	OVOC_OM2	2060845	2063903	1	WBGene00240883
OVOC4076	OVOC_OM2	2069575	2074015	1	WBGene00240885
OVOC4077	OVOC_OM2	2074005	2077312	1	WBGene00240886
OVOC4078	OVOC_OM2	2077295	2081827	-1	WBGene00240887
OVOC4079	OVOC_OM2	2085611	2095004	-1	WBGene00240888
OVOC4082	OVOC_OM2	2129328	2131998	-1	WBGene00240891
OVOC4084	OVOC_OM2	2132351	2146150	-1	WBGene00240893
OVOC4085	OVOC_OM2	2148690	2154883	1	WBGene00240894
OVOC4087	OVOC_OM2	2166423	2178711	1	WBGene00240896
OVOC4090	OVOC_OM2	2189780	2190560	1	WBGene00240899
OVOC4093	OVOC_OM2	2194507	2198284	-1	WBGene00240902
OVOC4094	OVOC_OM2	2205096	2211638	-1	WBGene00240903
OVOC4098	OVOC_OM2	2251833	2253147	-1	WBGene00240907
OVOC4099	OVOC_OM2	2255327	2259308	-1	WBGene00240908
OVOC4100	OVOC_OM2	2262956	2264708	1	WBGene00240909
OVOC4103	OVOC_OM2	2286626	2291759	1	WBGene00240912
OVOC4108	OVOC_OM2	2303986	2313113	1	WBGene00240917
OVOC4110	OVOC_OM2	2321791	2325814	-1	WBGene00240919
OVOC4112	OVOC_OM2	2334720	2338747	-1	WBGene00240921
OVOC4113	OVOC_OM2	2342030	2346605	-1	WBGene00240922
OVOC4114	OVOC_OM2	2350109	2355073	1	WBGene00240923
OVOC4115	OVOC_OM2	2350079	2358514	-1	WBGene00240924
OVOC4116	OVOC_OM2	2360162	2366382	-1	WBGene00240925
OVOC4120	OVOC_OM2	2404298	2419228	-1	WBGene00240929
OVOC4123	OVOC_OM2	2447431	2450956	-1	WBGene00240932
OVOC4124	OVOC_OM2	2459944	2471051	1	WBGene00240933
OVOC4125	OVOC_OM2	2471948	2474115	-1	WBGene00240934
OVOC4126	OVOC_OM2	2476109	2481152	1	WBGene00240935
OVOC4129	OVOC_OM2	2497725	2506716	-1	WBGene00240938
OVOC4130	OVOC_OM2	2506731	2509916	1	WBGene00240939
OVOC4131	OVOC_OM2	2509893	2516458	-1	WBGene00240940
OVOC4137	OVOC_OM2	2544776	2546002	1	WBGene00240946
OVOC4140	OVOC_OM2	2561014	2564104	1	WBGene00240949
OVOC4141	OVOC_OM2	2564188	2564830	-1	WBGene00240950
OVOC4142	OVOC_OM2	2567246	2570323	-1	WBGene00240951
OVOC4143	OVOC_OM2	2570087	2575391	-1	WBGene00240952
OVOC4145	OVOC_OM2	2586849	2590483	-1	WBGene00240954
OVOC4146	OVOC_OM2	2591658	2596901	-1	WBGene00240955
OVOC4148	OVOC_OM2	2612151	2624668	1	WBGene00240957
OVOC4149	OVOC_OM2	2624978	2629059	-1	WBGene00240958
OVOC4150	OVOC_OM2	2629771	2636681	1	WBGene00240959
OVOC4151	OVOC_OM2	2637043	2640777	1	WBGene00240960
OVOC4152	OVOC_OM2	2642587	2645215	-1	WBGene00240961
OVOC4153	OVOC_OM2	2647088	2649531	-1	WBGene00240962
OVOC4156	OVOC_OM2	2663401	2666744	1	WBGene00240965
OVOC4157	OVOC_OM2	2672700	2674726	-1	WBGene00240966
OVOC4159	OVOC_OM2	2683350	2690033	-1	WBGene00240968
OVOC4160	OVOC_OM2	2690617	2694673	1	WBGene00240969
OVOC4162	OVOC_OM2	2701543	2707984	1	WBGene00240971
OVOC4163	OVOC_OM2	2709681	2710782	-1	WBGene00240972
OVOC4165	OVOC_OM2	2720395	2723994	-1	WBGene00240974
OVOC4166	OVOC_OM2	2745030	2751188	-1	WBGene00240975
OVOC4167	OVOC_OM2	2752398	2758916	-1	WBGene00240976
OVOC4169	OVOC_OM2	2761589	2764174	1	WBGene00240978
OVOC4170	OVOC_OM2	2764768	2767382	-1	WBGene00240979
OVOC4173	OVOC_OM2	2775637	2782897	-1	WBGene00240982
OVOC4174	OVOC_OM2	2783949	2788502	1	WBGene00240983
OVOC4175	OVOC_OM2	2789488	2795569	-1	WBGene00240984
OVOC4176	OVOC_OM2	2799278	2805180	1	WBGene00240985
OVOC4177	OVOC_OM2	2806679	2811754	-1	WBGene00240986
OVOC4178	OVOC_OM2	2812748	2816153	-1	WBGene00240987
OVOC4179	OVOC_OM2	2816314	2820474	1	WBGene00240988
OVOC4180	OVOC_OM2	2820446	2826268	-1	WBGene00240989
OVOC4181	OVOC_OM2	2826274	2829631	-1	WBGene00240990
OVOC4182	OVOC_OM2	2830389	2835965	-1	WBGene00240991
OVOC4183	OVOC_OM2	2836136	2840128	1	WBGene00240992
OVOC4184	OVOC_OM2	2839447	2843281	1	WBGene00240993
OVOC4185	OVOC_OM2	2843557	2848774	-1	WBGene00240994
OVOC4186	OVOC_OM2	2853913	2865371	-1	WBGene00240995
OVOC4189	OVOC_OM2	2878719	2880428	-1	WBGene00240998
OVOC4190	OVOC_OM2	2883778	2886538	-1	WBGene00240999
OVOC4191	OVOC_OM2	2889419	2894964	-1	WBGene00241000
OVOC4192	OVOC_OM2	2897210	2901489	-1	WBGene00241001
OVOC4194	OVOC_OM2	2904475	2907475	1	WBGene00241003
OVOC4195	OVOC_OM2	2907476	2913880	-1	WBGene00241004
OVOC4196	OVOC_OM2	2915062	2919624	1	WBGene00241005
OVOC4197	OVOC_OM2	2788558	2921880	-1	WBGene00241006
OVOC4198	OVOC_OM2	2921881	2945642	-1	WBGene00241007
OVOC4199	OVOC_OM2	2946860	2950380	1	WBGene00241008
OVOC4200	OVOC_OM2	2954576	2957906	1	WBGene00241009
OVOC4201	OVOC_OM2	2959451	2966262	1	WBGene00241010
OVOC4202	OVOC_OM2	2966794	2972216	-1	WBGene00241011
OVOC4207	OVOC_OM2	2976062	2998676	1	WBGene00241016
OVOC4208	OVOC_OM2	2999265	3000512	-1	WBGene00241017
OVOC4211	OVOC_OM2	3007430	3020874	1	WBGene00241020
OVOC4212	OVOC_OM2	3012962	3019250	-1	WBGene00241021
OVOC4213	OVOC_OM2	3022128	3022964	1	WBGene00241022
OVOC4215	OVOC_OM2	3029530	3041340	1	WBGene00241024
OVOC4216	OVOC_OM2	3042334	3046197	-1	WBGene00241025
OVOC4217	OVOC_OM2	3047187	3050324	1	WBGene00241026
OVOC4218	OVOC_OM2	3052054	3056953	1	WBGene00241027
OVOC4221	OVOC_OM2	3075093	3085799	-1	WBGene00241030
OVOC4222	OVOC_OM2	3088334	3090049	1	WBGene00241031
OVOC4223	OVOC_OM2	3090116	3093187	-1	WBGene00241032
OVOC4225	OVOC_OM2	3096912	3099101	-1	WBGene00241034
OVOC4226	OVOC_OM2	3103260	3108507	-1	WBGene00241035
OVOC4227	OVOC_OM2	3108168	3111722	-1	WBGene00241036
OVOC4228	OVOC_OM2	3112050	3114626	-1	WBGene00241037
OVOC4229	OVOC_OM2	3115609	3119174	1	WBGene00241038
OVOC4230	OVOC_OM2	3120919	3124615	-1	WBGene00241039
OVOC4232	OVOC_OM2	3132013	3143521	-1	WBGene00241041
OVOC4234	OVOC_OM2	3151146	3154883	-1	WBGene00241043
OVOC4237	OVOC_OM2	3170236	3173087	1	WBGene00241046
OVOC4238	OVOC_OM2	3179293	3183871	-1	WBGene00241047
OVOC4239	OVOC_OM2	3185116	3193220	-1	WBGene00241048
OVOC4240	OVOC_OM2	3198418	3203220	1	WBGene00241049
OVOC4241	OVOC_OM2	3203221	3208951	-1	WBGene00241050
OVOC4242	OVOC_OM2	3209400	3217250	1	WBGene00241051
OVOC4243	OVOC_OM2	3218775	3229551	-1	WBGene00241052
OVOC4250	OVOC_OM2	3261641	3266937	1	WBGene00241059
OVOC4251	OVOC_OM2	3266938	3271968	1	WBGene00241060
OVOC4253	OVOC_OM2	3272774	3278312	-1	WBGene00241062
OVOC4254	OVOC_OM2	3281771	3285588	1	WBGene00241063
OVOC4255	OVOC_OM2	3286609	3294225	-1	WBGene00241064
OVOC4258	OVOC_OM2	3307418	3310765	1	WBGene00241067
OVOC4260	OVOC_OM2	3318417	3320464	-1	WBGene00241069
OVOC4261	OVOC_OM2	3320135	3337473	-1	WBGene00241070
OVOC4266	OVOC_OM2	3344811	3350948	1	WBGene00241075
OVOC4267	OVOC_OM2	3352194	3361173	-1	WBGene00241076
OVOC4268	OVOC_OM2	3364581	3370272	-1	WBGene00241077
OVOC4269	OVOC_OM2	3370039	3372935	1	WBGene00241078
OVOC4272	OVOC_OM2	3387278	3392288	1	WBGene00241081
